CustomerID,Recency,Frequency,Monetary,R_Rank,R_Score,F_Rank,F_Score,M_Rank,M_Score,RFM_Score,Customer_Segment
15434,8,5,1041.48,3794.0,5,3357.0,4,2723.0,4,544,01 - Champions (Terbaik)
15435,22,1,149.29,3067.0,4,778.0,1,390.0,1,411,03 - New/Promising (Baru/Menjanjikan)
15436,12,3,1122.53,3510.0,5,2574.0,3,2827.0,4,534,06 - Lost/Others (Hilang/Lainnya)
15437,262,1,200.16,442.0,1,779.0,1,651.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15438,131,1,156.57999999999998,1151.0,2,780.0,1,434.0,1,211,06 - Lost/Others (Hilang/Lainnya)
15440,55,3,383.68,2066.0,3,2575.0,3,1422.0,2,332,06 - Lost/Others (Hilang/Lainnya)
15442,249,1,594.0,502.0,1,781.0,1,1969.0,3,113,06 - Lost/Others (Hilang/Lainnya)
15443,2,7,3236.91,4206.0,5,3705.0,5,3834.0,5,555,01 - Champions (Terbaik)
15444,9,2,1418.26,3727.0,5,1944.0,3,3085.0,4,534,06 - Lost/Others (Hilang/Lainnya)
15445,264,1,113.5,426.0,1,782.0,1,229.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15447,331,1,155.17,149.0,1,783.0,1,425.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15448,313,1,494.64,207.0,1,784.0,1,1747.0,3,113,06 - Lost/Others (Hilang/Lainnya)
15449,26,3,974.52,2856.0,4,2576.0,3,2639.0,4,434,02 - Loyal Customers (Setia)
15450,30,1,429.84,2705.0,4,785.0,1,1582.0,2,412,03 - New/Promising (Baru/Menjanjikan)
15452,30,3,538.73,2706.0,4,2577.0,3,1853.0,3,433,04 - Need Attention (Butuh Perhatian)
15453,2,7,1388.37,4207.0,5,3706.0,5,3063.0,4,554,01 - Champions (Terbaik)
15454,362,1,179.1,85.0,1,786.0,1,556.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15456,283,3,447.22,331.0,1,2578.0,3,1625.0,2,132,06 - Lost/Others (Hilang/Lainnya)
15457,262,1,237.07,443.0,1,787.0,1,816.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15458,25,1,161.64,2897.0,4,788.0,1,464.0,1,411,03 - New/Promising (Baru/Menjanjikan)
15460,354,1,216.76,113.0,1,789.0,1,730.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15462,94,3,234.6,1419.0,2,2579.0,3,811.0,1,231,06 - Lost/Others (Hilang/Lainnya)
15463,29,1,126.14,2766.0,4,790.0,1,294.0,1,411,03 - New/Promising (Baru/Menjanjikan)
15464,338,1,1048.85,123.0,1,791.0,1,2736.0,4,114,06 - Lost/Others (Hilang/Lainnya)
15465,20,18,7354.62,3140.0,4,4216.0,5,4187.0,5,455,01 - Champions (Terbaik)
15466,85,1,334.53,1517.0,2,792.0,1,1230.0,2,212,05 - At Risk (Berisiko Hilang)
15467,9,3,524.88,3728.0,5,2580.0,3,1818.0,3,533,06 - Lost/Others (Hilang/Lainnya)
15468,51,2,467.51,2167.0,3,1945.0,3,1679.0,2,332,06 - Lost/Others (Hilang/Lainnya)
15469,50,2,538.55,2198.0,3,1946.0,3,1852.0,3,333,06 - Lost/Others (Hilang/Lainnya)
15471,2,1,469.48,4208.0,5,793.0,1,1685.0,2,512,03 - New/Promising (Baru/Menjanjikan)
15472,113,1,371.56,1272.0,2,794.0,1,1371.0,2,212,05 - At Risk (Berisiko Hilang)
15473,14,7,1771.2,3464.0,4,3707.0,5,3314.0,4,454,02 - Loyal Customers (Setia)
15475,77,1,454.10999999999996,1630.0,2,795.0,1,1643.0,2,212,05 - At Risk (Berisiko Hilang)
15478,40,2,1441.42,2405.0,3,1947.0,3,3104.0,4,334,04 - Need Attention (Butuh Perhatian)
15480,116,1,905.5,1247.0,2,796.0,1,2553.0,3,213,06 - Lost/Others (Hilang/Lainnya)
15482,16,12,11054.96,3368.0,4,4079.0,5,4250.0,5,455,01 - Champions (Terbaik)
15483,161,4,233.81,978.0,2,3043.0,4,806.0,1,241,06 - Lost/Others (Hilang/Lainnya)
15484,1,4,3594.31,4299.0,5,3044.0,4,3888.0,5,545,01 - Champions (Terbaik)
15485,30,3,2575.0,2707.0,4,2581.0,3,3655.0,5,435,06 - Lost/Others (Hilang/Lainnya)
15488,93,1,91.32000000000001,1427.0,2,797.0,1,128.0,1,211,06 - Lost/Others (Hilang/Lainnya)
15489,23,3,1134.28,3004.0,4,2582.0,3,2841.0,4,434,02 - Loyal Customers (Setia)
15491,95,6,3100.09,1408.0,2,3559.0,5,3805.0,5,255,06 - Lost/Others (Hilang/Lainnya)
15492,28,2,659.4599999999999,2798.0,4,1948.0,3,2139.0,3,433,04 - Need Attention (Butuh Perhatian)
15493,33,5,2001.8,2584.0,3,3358.0,4,3438.0,4,344,02 - Loyal Customers (Setia)
15494,21,2,1299.23,3110.0,4,1949.0,3,2982.0,4,434,02 - Loyal Customers (Setia)
15497,18,2,1262.2,3245.0,4,1950.0,3,2949.0,4,434,02 - Loyal Customers (Setia)
15498,3,27,13316.4,4118.0,5,4283.0,5,4270.0,5,555,01 - Champions (Terbaik)
15500,8,4,1131.56,3795.0,5,3045.0,4,2834.0,4,544,01 - Champions (Terbaik)
15502,16,12,10384.93,3369.0,4,4080.0,5,4237.0,5,455,01 - Champions (Terbaik)
15503,363,1,147.09,81.0,1,798.0,1,381.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15504,81,1,52.83,1556.0,2,799.0,1,46.0,1,211,06 - Lost/Others (Hilang/Lainnya)
15505,53,5,3610.96,2103.0,3,3359.0,4,3891.0,5,345,06 - Lost/Others (Hilang/Lainnya)
15506,23,3,979.26,3005.0,4,2583.0,3,2646.0,4,434,02 - Loyal Customers (Setia)
15507,172,1,492.36,915.0,2,800.0,1,1740.0,3,213,06 - Lost/Others (Hilang/Lainnya)
15508,189,6,1000.27,810.0,1,3560.0,5,2672.0,4,154,06 - Lost/Others (Hilang/Lainnya)
15510,331,1,250.0,150.0,1,801.0,1,866.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15511,12,5,909.23,3511.0,5,3360.0,4,2556.0,3,543,02 - Loyal Customers (Setia)
15512,156,2,121.0,1012.0,2,1951.0,3,268.0,1,231,06 - Lost/Others (Hilang/Lainnya)
15513,33,19,14758.220000000001,2585.0,3,4224.0,5,4278.0,5,355,02 - Loyal Customers (Setia)
15514,12,11,4139.46,3512.0,5,4033.0,5,3984.0,5,555,01 - Champions (Terbaik)
15516,45,3,62.43,2284.0,3,2584.0,3,57.0,1,331,06 - Lost/Others (Hilang/Lainnya)
15517,233,1,267.03,597.0,1,802.0,1,927.0,2,112,05 - At Risk (Berisiko Hilang)
15518,64,8,1942.45,1894.0,3,3833.0,5,3414.0,4,354,06 - Lost/Others (Hilang/Lainnya)
15520,2,1,343.5,4209.0,5,803.0,1,1265.0,2,512,03 - New/Promising (Baru/Menjanjikan)
15521,40,8,3000.2,2406.0,3,3834.0,5,3783.0,5,355,02 - Loyal Customers (Setia)
15522,33,2,398.84,2586.0,3,1952.0,3,1480.0,2,332,06 - Lost/Others (Hilang/Lainnya)
15523,84,1,412.01000000000005,1531.0,2,804.0,1,1521.0,2,212,05 - At Risk (Berisiko Hilang)
15524,25,1,440.0,2898.0,4,805.0,1,1612.0,2,412,03 - New/Promising (Baru/Menjanjikan)
15525,2,3,825.92,4210.0,5,2585.0,3,2447.0,3,533,06 - Lost/Others (Hilang/Lainnya)
15526,33,2,148.44,2587.0,3,1953.0,3,387.0,1,331,06 - Lost/Others (Hilang/Lainnya)
15527,19,8,2429.78,3182.0,4,3835.0,5,3615.0,5,455,01 - Champions (Terbaik)
15528,254,1,229.33,483.0,1,806.0,1,787.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15529,23,11,3995.23,3006.0,4,4034.0,5,3963.0,5,455,01 - Champions (Terbaik)
15530,22,4,1502.35,3068.0,4,3046.0,4,3146.0,4,444,02 - Loyal Customers (Setia)
15531,8,2,2007.44,3796.0,5,1954.0,3,3446.0,4,534,06 - Lost/Others (Hilang/Lainnya)
15532,25,4,1580.93,2899.0,4,3047.0,4,3200.0,4,444,02 - Loyal Customers (Setia)
15533,19,3,807.57,3183.0,4,2586.0,3,2419.0,3,433,04 - Need Attention (Butuh Perhatian)
15535,173,4,536.4,908.0,2,3048.0,4,1843.0,3,243,06 - Lost/Others (Hilang/Lainnya)
15537,163,1,110.92,965.0,2,807.0,1,208.0,1,211,06 - Lost/Others (Hilang/Lainnya)
15539,7,1,538.46,3858.0,5,808.0,1,1851.0,3,513,06 - Lost/Others (Hilang/Lainnya)
15540,11,1,213.3,3591.0,5,809.0,1,705.0,1,511,03 - New/Promising (Baru/Menjanjikan)
15541,114,1,85.13000000000001,1262.0,2,810.0,1,112.0,1,211,06 - Lost/Others (Hilang/Lainnya)
15543,288,1,127.86,309.0,1,811.0,1,300.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15544,9,9,3546.71,3729.0,5,3921.0,5,3884.0,5,555,01 - Champions (Terbaik)
15545,54,2,292.71999999999997,2079.0,3,1955.0,3,1014.0,2,332,06 - Lost/Others (Hilang/Lainnya)
15547,7,14,4954.84,3859.0,5,4136.0,5,4062.0,5,555,01 - Champions (Terbaik)
15549,77,3,1693.26,1631.0,2,2587.0,3,3269.0,4,234,04 - Need Attention (Butuh Perhatian)
15550,4,4,575.63,4015.0,5,3049.0,4,1931.0,3,543,02 - Loyal Customers (Setia)
15551,37,1,436.06,2484.0,3,812.0,1,1599.0,2,312,05 - At Risk (Berisiko Hilang)
15552,217,1,90.12,662.0,1,813.0,1,123.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15553,60,1,437.23,1963.0,3,814.0,1,1601.0,2,312,05 - At Risk (Berisiko Hilang)
15554,278,1,217.2,354.0,1,815.0,1,734.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15555,12,16,4805.17,3513.0,5,4181.0,5,4050.0,5,555,01 - Champions (Terbaik)
15556,24,1,279.77,2948.0,4,816.0,1,963.0,2,412,03 - New/Promising (Baru/Menjanjikan)
15557,29,1,473.65000000000003,2767.0,4,817.0,1,1694.0,2,412,03 - New/Promising (Baru/Menjanjikan)
15561,12,4,800.59,3514.0,5,3050.0,4,2408.0,3,543,02 - Loyal Customers (Setia)
15562,352,1,134.55,118.0,1,818.0,1,321.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15563,22,4,1400.44,3069.0,4,3051.0,4,3074.0,4,444,02 - Loyal Customers (Setia)
15565,50,2,173.16,2199.0,3,1956.0,3,523.0,1,331,06 - Lost/Others (Hilang/Lainnya)
15567,19,1,186.01,3184.0,4,819.0,1,585.0,1,411,03 - New/Promising (Baru/Menjanjikan)
15568,3,3,758.29,4119.0,5,2588.0,3,2335.0,3,533,06 - Lost/Others (Hilang/Lainnya)
15569,104,5,1375.71,1347.0,2,3361.0,4,3048.0,4,244,06 - Lost/Others (Hilang/Lainnya)
15570,7,12,4165.52,3860.0,5,4081.0,5,3989.0,5,555,01 - Champions (Terbaik)
15571,12,4,650.4300000000001,3515.0,5,3052.0,4,2111.0,3,543,02 - Loyal Customers (Setia)
15572,5,7,2552.86,3931.0,5,3708.0,5,3652.0,5,555,01 - Champions (Terbaik)
15573,32,2,607.45,2626.0,4,1957.0,3,2012.0,3,433,04 - Need Attention (Butuh Perhatian)
15574,178,4,702.25,873.0,2,3053.0,4,2234.0,3,243,06 - Lost/Others (Hilang/Lainnya)
15576,38,1,940.6700000000001,2457.0,3,820.0,1,2602.0,3,313,06 - Lost/Others (Hilang/Lainnya)
15577,151,3,258.88,1040.0,2,2589.0,3,902.0,2,232,06 - Lost/Others (Hilang/Lainnya)
15578,162,1,127.1,972.0,2,821.0,1,298.0,1,211,06 - Lost/Others (Hilang/Lainnya)
15579,69,2,348.6,1780.0,3,1958.0,3,1283.0,2,332,06 - Lost/Others (Hilang/Lainnya)
15581,121,13,3679.9700000000003,1217.0,2,4114.0,5,3909.0,5,255,06 - Lost/Others (Hilang/Lainnya)
15582,25,3,682.9100000000001,2900.0,4,2590.0,3,2191.0,3,433,04 - Need Attention (Butuh Perhatian)
15584,24,4,725.11,2949.0,4,3054.0,4,2281.0,3,443,06 - Lost/Others (Hilang/Lainnya)
15585,177,1,455.3,880.0,2,822.0,1,1646.0,2,212,05 - At Risk (Berisiko Hilang)
15587,50,4,913.6800000000001,2200.0,3,3055.0,4,2565.0,3,343,06 - Lost/Others (Hilang/Lainnya)
15589,256,3,478.53000000000003,472.0,1,2591.0,3,1705.0,2,132,06 - Lost/Others (Hilang/Lainnya)
15592,47,1,388.58,2237.0,3,823.0,1,1446.0,2,312,05 - At Risk (Berisiko Hilang)
15593,71,1,199.8,1759.0,3,824.0,1,647.0,1,311,03 - New/Promising (Baru/Menjanjikan)
15594,16,5,1771.78,3370.0,4,3362.0,4,3315.0,4,444,02 - Loyal Customers (Setia)
15596,101,5,1406.59,1355.0,2,3363.0,4,3076.0,4,244,06 - Lost/Others (Hilang/Lainnya)
15597,35,1,324.57,2542.0,3,825.0,1,1180.0,2,312,05 - At Risk (Berisiko Hilang)
15598,53,1,240.68,2104.0,3,826.0,1,830.0,1,311,03 - New/Promising (Baru/Menjanjikan)
15599,27,2,761.74,2821.0,4,1959.0,3,2340.0,3,433,04 - Need Attention (Butuh Perhatian)
15601,11,14,6776.56,3592.0,5,4137.0,5,4163.0,5,555,01 - Champions (Terbaik)
15602,8,9,1297.8700000000001,3797.0,5,3922.0,5,2979.0,4,554,01 - Champions (Terbaik)
15603,79,1,48.480000000000004,1589.0,2,827.0,1,36.0,1,211,06 - Lost/Others (Hilang/Lainnya)
15604,52,1,216.39,2135.0,3,828.0,1,728.0,1,311,03 - New/Promising (Baru/Menjanjikan)
15605,36,5,1198.23,2516.0,3,3364.0,4,2894.0,4,344,02 - Loyal Customers (Setia)
15606,61,9,2920.16,1928.0,3,3923.0,5,3765.0,5,355,02 - Loyal Customers (Setia)
15607,337,1,104.76,127.0,1,829.0,1,178.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15608,28,4,1093.68,2799.0,4,3056.0,4,2791.0,4,444,02 - Loyal Customers (Setia)
15609,184,1,298.48,848.0,1,830.0,1,1032.0,2,112,05 - At Risk (Berisiko Hilang)
15610,52,1,112.46000000000001,2136.0,3,831.0,1,220.0,1,311,03 - New/Promising (Baru/Menjanjikan)
15611,10,13,1591.45,3667.0,5,4115.0,5,3204.0,4,554,01 - Champions (Terbaik)
15612,36,2,195.15,2517.0,3,1960.0,3,624.0,1,331,06 - Lost/Others (Hilang/Lainnya)
15615,10,23,10399.74,3668.0,5,4262.0,5,4238.0,5,555,01 - Champions (Terbaik)
15618,33,4,776.851,2588.0,3,3057.0,4,2363.0,3,343,06 - Lost/Others (Hilang/Lainnya)
15619,11,1,336.40000000000003,3593.0,5,832.0,1,1241.0,2,512,03 - New/Promising (Baru/Menjanjikan)
15620,57,3,1553.18,2039.0,3,2592.0,3,3181.0,4,334,04 - Need Attention (Butuh Perhatian)
15621,4,4,1293.03,4016.0,5,3058.0,4,2975.0,4,544,01 - Champions (Terbaik)
15622,43,9,3709.56,2347.0,3,3924.0,5,3915.0,5,355,02 - Loyal Customers (Setia)
15623,141,1,301.03,1089.0,2,833.0,1,1045.0,2,212,05 - At Risk (Berisiko Hilang)
15624,117,4,588.13,1238.0,2,3059.0,4,1955.0,3,243,06 - Lost/Others (Hilang/Lainnya)
15625,104,4,1534.26,1348.0,2,3060.0,4,3167.0,4,244,06 - Lost/Others (Hilang/Lainnya)
15626,75,2,675.8,1656.0,2,1961.0,3,2176.0,3,233,04 - Need Attention (Butuh Perhatian)
15628,5,9,2870.2400000000002,3932.0,5,3925.0,5,3752.0,5,555,01 - Champions (Terbaik)
15630,45,2,1186.35,2285.0,3,1962.0,3,2881.0,4,334,04 - Need Attention (Butuh Perhatian)
15632,16,8,3285.31,3371.0,4,3836.0,5,3840.0,5,455,01 - Champions (Terbaik)
15634,17,1,243.55,3305.0,4,834.0,1,838.0,1,411,03 - New/Promising (Baru/Menjanjikan)
15636,90,2,724.76,1456.0,2,1963.0,3,2279.0,3,233,04 - Need Attention (Butuh Perhatian)
15637,53,1,223.36,2105.0,3,835.0,1,757.0,1,311,03 - New/Promising (Baru/Menjanjikan)
15639,134,1,425.32,1135.0,2,836.0,1,1567.0,2,212,05 - At Risk (Berisiko Hilang)
15640,4,15,12515.66,4017.0,5,4166.0,5,4263.0,5,555,01 - Champions (Terbaik)
15641,105,4,1887.2,1342.0,2,3061.0,4,3390.0,4,244,06 - Lost/Others (Hilang/Lainnya)
15643,192,3,664.0,787.0,1,2593.0,3,2149.0,3,133,05 - At Risk (Berisiko Hilang)
15644,166,4,813.0,949.0,2,3062.0,4,2426.0,3,243,06 - Lost/Others (Hilang/Lainnya)
15645,19,1,612.01,3185.0,4,837.0,1,2022.0,3,413,06 - Lost/Others (Hilang/Lainnya)
15646,158,3,447.64000000000004,992.0,2,2594.0,3,1626.0,2,232,06 - Lost/Others (Hilang/Lainnya)
15648,204,2,657.35,730.0,1,1964.0,3,2130.0,3,133,05 - At Risk (Berisiko Hilang)
15649,336,2,816.0,130.0,1,1965.0,3,2436.0,3,133,05 - At Risk (Berisiko Hilang)
15651,37,3,646.3,2485.0,3,2595.0,3,2106.0,3,333,06 - Lost/Others (Hilang/Lainnya)
15652,91,1,337.74,1448.0,2,838.0,1,1247.0,2,212,05 - At Risk (Berisiko Hilang)
15653,93,2,877.4399999999999,1428.0,2,1966.0,3,2519.0,3,233,04 - Need Attention (Butuh Perhatian)
15654,9,2,922.53,3730.0,5,1967.0,3,2583.0,3,533,06 - Lost/Others (Hilang/Lainnya)
15655,243,1,560.67,537.0,1,839.0,1,1899.0,3,113,06 - Lost/Others (Hilang/Lainnya)
15656,45,4,748.5,2286.0,3,3063.0,4,2322.0,3,343,06 - Lost/Others (Hilang/Lainnya)
15657,23,1,30.0,3007.0,4,840.0,1,14.0,1,411,03 - New/Promising (Baru/Menjanjikan)
15658,190,5,1024.1000000000001,802.0,1,3365.0,4,2702.0,4,144,06 - Lost/Others (Hilang/Lainnya)
15659,44,1,306.45,2314.0,3,841.0,1,1076.0,2,312,05 - At Risk (Berisiko Hilang)
15660,25,9,1600.86,2901.0,4,3926.0,5,3211.0,4,454,02 - Loyal Customers (Setia)
15661,317,2,309.8,197.0,1,1968.0,3,1106.0,2,132,06 - Lost/Others (Hilang/Lainnya)
15663,106,1,138.14,1333.0,2,842.0,1,345.0,1,211,06 - Lost/Others (Hilang/Lainnya)
15664,51,1,386.43,2168.0,3,843.0,1,1435.0,2,312,05 - At Risk (Berisiko Hilang)
15665,168,2,2242.01,944.0,2,1969.0,3,3549.0,5,235,06 - Lost/Others (Hilang/Lainnya)
15667,40,1,301.32,2407.0,3,844.0,1,1047.0,2,312,05 - At Risk (Berisiko Hilang)
15668,218,1,76.32000000000001,652.0,1,845.0,1,88.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15669,40,4,684.34,2408.0,3,3064.0,4,2196.0,3,343,06 - Lost/Others (Hilang/Lainnya)
15670,297,1,173.05,279.0,1,846.0,1,522.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15671,19,7,2657.13,3186.0,4,3709.0,5,3693.0,5,455,01 - Champions (Terbaik)
15673,88,4,2881.02,1473.0,2,3065.0,4,3756.0,5,245,06 - Lost/Others (Hilang/Lainnya)
15674,73,5,2446.6,1700.0,2,3366.0,4,3617.0,5,245,06 - Lost/Others (Hilang/Lainnya)
15675,81,3,323.69,1557.0,2,2596.0,3,1176.0,2,232,06 - Lost/Others (Hilang/Lainnya)
15676,19,3,3435.76,3187.0,4,2597.0,3,3863.0,5,435,06 - Lost/Others (Hilang/Lainnya)
15677,49,1,657.23,2218.0,3,847.0,1,2128.0,3,313,06 - Lost/Others (Hilang/Lainnya)
15678,53,1,352.7,2106.0,3,848.0,1,1304.0,2,312,05 - At Risk (Berisiko Hilang)
15679,24,4,781.28,2950.0,4,3066.0,4,2378.0,3,443,06 - Lost/Others (Hilang/Lainnya)
15680,9,3,1333.68,3731.0,5,2598.0,3,3016.0,4,534,06 - Lost/Others (Hilang/Lainnya)
15681,25,5,1426.16,2902.0,4,3367.0,4,3094.0,4,444,02 - Loyal Customers (Setia)
15683,117,1,193.75,1239.0,2,849.0,1,619.0,1,211,06 - Lost/Others (Hilang/Lainnya)
15687,9,9,2993.1,3732.0,5,3927.0,5,3778.0,5,555,01 - Champions (Terbaik)
15689,120,2,254.1,1223.0,2,1970.0,3,885.0,2,232,06 - Lost/Others (Hilang/Lainnya)
15690,4,2,239.76,4018.0,5,1971.0,3,825.0,1,531,06 - Lost/Others (Hilang/Lainnya)
15691,252,1,136.8,496.0,1,850.0,1,337.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15692,28,1,191.04,2800.0,4,851.0,1,605.0,1,411,03 - New/Promising (Baru/Menjanjikan)
15694,1,14,6479.4,4300.0,5,4138.0,5,4148.0,5,555,01 - Champions (Terbaik)
15695,267,2,409.98,409.0,1,1972.0,3,1515.0,2,132,06 - Lost/Others (Hilang/Lainnya)
15696,33,8,2736.46,2589.0,3,3837.0,5,3713.0,5,355,02 - Loyal Customers (Setia)
15699,18,1,309.65,3246.0,4,852.0,1,1105.0,2,412,03 - New/Promising (Baru/Menjanjikan)
15700,172,2,696.68,916.0,2,1973.0,3,2220.0,3,233,04 - Need Attention (Butuh Perhatian)
15701,2,4,1542.14,4211.0,5,3067.0,4,3174.0,4,544,01 - Champions (Terbaik)
15703,265,1,211.5,421.0,1,853.0,1,700.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15704,140,4,2293.62,1094.0,2,3068.0,4,3566.0,5,245,06 - Lost/Others (Hilang/Lainnya)
15705,201,1,143.1,742.0,1,854.0,1,365.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15706,64,4,1060.56,1895.0,3,3069.0,4,2753.0,4,344,02 - Loyal Customers (Setia)
15707,35,4,945.58,2543.0,3,3070.0,4,2607.0,4,344,02 - Loyal Customers (Setia)
15708,41,7,3364.2400000000002,2379.0,3,3710.0,5,3854.0,5,355,02 - Loyal Customers (Setia)
15709,284,1,133.25,322.0,1,855.0,1,313.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15712,9,5,1072.3600000000001,3733.0,5,3368.0,4,2772.0,4,544,01 - Champions (Terbaik)
15713,143,2,356.7,1080.0,2,1974.0,3,1322.0,2,232,06 - Lost/Others (Hilang/Lainnya)
15714,12,2,330.88,3516.0,5,1975.0,3,1213.0,2,532,06 - Lost/Others (Hilang/Lainnya)
15716,146,4,1118.81,1066.0,2,3071.0,4,2817.0,4,244,06 - Lost/Others (Hilang/Lainnya)
15717,234,1,150.3,592.0,1,856.0,1,396.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15719,33,13,5045.61,2590.0,3,4116.0,5,4068.0,5,355,02 - Loyal Customers (Setia)
15720,24,1,598.73,2951.0,4,857.0,1,1982.0,3,413,06 - Lost/Others (Hilang/Lainnya)
15721,12,1,507.08,3517.0,5,858.0,1,1777.0,3,513,06 - Lost/Others (Hilang/Lainnya)
15722,36,5,2222.56,2518.0,3,3369.0,4,3536.0,5,345,06 - Lost/Others (Hilang/Lainnya)
15723,365,1,203.1,71.0,1,859.0,1,663.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15724,201,2,218.25,743.0,1,1976.0,3,738.0,1,131,06 - Lost/Others (Hilang/Lainnya)
15725,15,1,415.25,3424.0,4,860.0,1,1532.0,2,412,03 - New/Promising (Baru/Menjanjikan)
15727,17,7,5178.96,3306.0,4,3711.0,5,4079.0,5,455,01 - Champions (Terbaik)
15729,213,1,85.0,685.0,1,861.0,1,111.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15730,66,3,1120.88,1828.0,3,2599.0,3,2822.0,4,334,04 - Need Attention (Butuh Perhatian)
15732,212,2,294.12,693.0,1,1977.0,3,1017.0,2,132,06 - Lost/Others (Hilang/Lainnya)
15733,283,1,162.3,332.0,1,862.0,1,468.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15734,115,2,1339.45,1254.0,2,1978.0,3,3021.0,4,234,04 - Need Attention (Butuh Perhatian)
15737,15,8,1205.1200000000001,3425.0,4,3838.0,5,2899.0,4,454,02 - Loyal Customers (Setia)
15738,19,16,4812.42,3188.0,4,4182.0,5,4052.0,5,455,01 - Champions (Terbaik)
15739,66,1,449.12,1829.0,3,863.0,1,1629.0,2,312,05 - At Risk (Berisiko Hilang)
15740,49,1,154.88,2219.0,3,864.0,1,420.0,1,311,03 - New/Promising (Baru/Menjanjikan)
15743,16,4,784.46,3372.0,4,3072.0,4,2384.0,3,443,06 - Lost/Others (Hilang/Lainnya)
15744,78,1,34.8,1616.0,2,865.0,1,18.0,1,211,06 - Lost/Others (Hilang/Lainnya)
15745,19,4,1094.59,3189.0,4,3073.0,4,2792.0,4,444,02 - Loyal Customers (Setia)
15746,134,1,196.88,1136.0,2,866.0,1,631.0,1,211,06 - Lost/Others (Hilang/Lainnya)
15747,13,3,974.04,3478.0,5,2600.0,3,2637.0,4,534,06 - Lost/Others (Hilang/Lainnya)
15748,40,1,149.31,2409.0,3,867.0,1,391.0,1,311,03 - New/Promising (Baru/Menjanjikan)
15749,235,3,44534.3,584.0,1,2601.0,3,4318.0,5,135,06 - Lost/Others (Hilang/Lainnya)
15750,3,8,2465.48,4120.0,5,3839.0,5,3620.0,5,555,01 - Champions (Terbaik)
15752,40,7,2637.38,2410.0,3,3712.0,5,3686.0,5,355,02 - Loyal Customers (Setia)
15753,305,1,79.2,250.0,1,868.0,1,98.0,1,111,06 - Lost/Others (Hilang/Lainnya)
15754,51,3,458.57,2169.0,3,2602.0,3,1656.0,2,332,06 - Lost/Others (Hilang/Lainnya)
15755,10,6,2364.25,3669.0,5,3561.0,5,3593.0,5,555,01 - Champions (Terbaik)
15756,61,4,532.96,1929.0,3,3074.0,4,1834.0,3,343,06 - Lost/Others (Hilang/Lainnya)
15757,66,2,714.42,1830.0,3,1979.0,3,2265.0,3,333,06 - Lost/Others (Hilang/Lainnya)
15758,25,1,205.25,2903.0,4,869.0,2,674.0,1,421,06 - Lost/Others (Hilang/Lainnya)
15759,218,3,253.04,653.0,1,2603.0,3,883.0,2,132,06 - Lost/Others (Hilang/Lainnya)
15762,65,2,583.75,1851.0,3,1980.0,3,1945.0,3,333,06 - Lost/Others (Hilang/Lainnya)
15763,32,2,1086.92,2627.0,4,1981.0,3,2786.0,4,434,02 - Loyal Customers (Setia)
15764,88,6,3279.97,1474.0,2,3562.0,5,3838.0,5,255,06 - Lost/Others (Hilang/Lainnya)
15766,64,1,315.06,1896.0,3,870.0,2,1137.0,2,322,04 - Need Attention (Butuh Perhatian)
15768,116,3,621.8299999999999,1248.0,2,2604.0,4,2049.0,3,243,06 - Lost/Others (Hilang/Lainnya)
15769,7,26,56252.72,3861.0,5,4278.0,5,4322.0,5,555,01 - Champions (Terbaik)
15773,6,1,635.6800000000001,3886.0,5,871.0,2,2081.0,3,523,06 - Lost/Others (Hilang/Lainnya)
15774,69,1,270.8,1781.0,3,872.0,2,937.0,2,322,04 - Need Attention (Butuh Perhatian)
15775,245,1,104.9,529.0,1,873.0,2,180.0,1,121,05 - At Risk (Berisiko Hilang)
15776,133,1,241.62,1142.0,2,874.0,2,833.0,1,221,05 - At Risk (Berisiko Hilang)
15777,241,4,1047.11,547.0,1,3075.0,4,2734.0,4,144,06 - Lost/Others (Hilang/Lainnya)
15780,184,3,475.28000000000003,849.0,1,2605.0,4,1696.0,2,142,06 - Lost/Others (Hilang/Lainnya)
15781,25,3,345.46,2904.0,4,2606.0,4,1273.0,2,442,06 - Lost/Others (Hilang/Lainnya)
